id,hip,hd,hr,gl,bf,proper,ra,dec,dist,mag,absmag,spect,ci,bayer,flam,con,lum
72097,72323,130158,5514,,,,14.789599,-25.624267,227.7904,5.61,-1.178,B9IV/V,-0.043,,55,Hya,257.7507869971
72131,72357,130259,5516,,,,14.795779,-26.0875,109.7695,5.23,0.028,G8/K0III,0.938,,56,Hya,84.8789503007
72144,72370,129078,5470,,Alp Aps,,14.797701,-79.044751,136.9863,3.83,-1.853,K5III,1.433,Alp,,Aps,479.9544249319
72152,72378,130274,5517,,,,14.799322,-26.646155,137.1742,5.76,0.074,B9.5V,-0.007,,57,Hya,81.3579505605
72206,72432,130328,5519,,,,14.810569,-36.634697,157.7287,5.89,-0.1,M5III,1.369,,,Cen,95.4992586021
72212,72438,129954,5500,,,,14.812377,-66.593563,431.0345,5.91,-2.263,B2.5V,-0.106,,,Cir,700.164359373
72261,72487,130945,5533,,,,14.821853,46.116205,48.9956,5.76,2.309,F7IVw,0.482,,38,Boo,10.3848445501
72262,72488,130529,5521,,,,14.821874,-24.25147,310.559,5.68,-1.781,K3III+...,1.275,,,Lib,449.1588901059
72263,72489,130559,5523,,Mu  Lib,,14.821959,-14.149022,72.9395,5.32,1.005,Ap,0.066,Mu,7,Lib,34.5143739336
72298,72524,131041,5538,,,,14.828143,48.720804,68.5871,5.68,1.499,F6V+...,0.501,,39,Boo,21.897775551
72326,72552,130917,5532,,,,14.832888,28.615832,98.4252,5.8,0.834,A4V,0.046,,,Boo,40.4017335373
72341,72567,130948,5534,Gl 564,,,14.837723,23.911844,18.1719,5.86,4.563,G2V,0.576,,,Boo,1.3025667861
72345,72571,130694,5526,,,,14.838147,-27.960371,101.5228,4.42,-0.613,K3III,1.366,,58,Hya,153.1792715893
72347,72573,133002,5596,NN 3876,,,14.838814,82.511944,43.29,5.63,2.448,F9V,0.671,,,UMi,9.1369237368
72356,72582,131111,5541,,,,14.841577,37.272047,64.3501,5.47,1.427,K0III-IV,1.03,,,Boo,23.3991456106
72377,72603,130819,5530,Gl 563.4,Alp 1 Lib,,14.844773,-15.997237,22.9779,5.15,3.343,F3V,0.401,Alp-1,8,Lib,4.0068215418
72380,72607,131873,5563,,Bet UMi,Kochab,14.845105,74.155505,40.1445,2.07,-0.948,K4IIIvar,1.465,Bet,7,UMi,208.5451047693
72396,72622,130841,5531,Gl 564.1,Alp 2 Lib,Zubenelgenubi,14.847977,-16.041778,23.2396,2.75,0.919,A3IV,0.147,Alp-2,9,Lib,37.3594092259
72404,72631,130952,5535,,,,14.850298,-2.29915,67.0241,4.93,0.799,G8...,0.988,,11,Lib,41.7253511232
72432,72659,131156,5544,Gl 566A,Xi  Boo,,14.856493,19.10046,6.7123,4.54,5.406,G8V + K4V,0.72,Xi,37,Boo,0.5992389026
72437,72664,131507,5552,,,,14.857362,59.293985,138.8889,5.48,-0.233,K4III,1.369,,,Dra,107.9443709984
72456,72683,130807,5528,,Omi Lup,,14.860641,-43.575359,123.9157,4.32,-1.146,B5IV,-0.154,Omi,,Lup,250.2649325731
72546,72773,130701,5527,,,,14.876462,-63.809827,505.0505,5.91,-2.607,F8II + A/F,0.66,,,Cir,961.1695415159
72573,72800,131120,5543,,,,14.880855,-37.80316,150.8296,5.02,-0.872,B7II/III,-0.155,,,Cen,194.4464416448
72606,72833,130458,5520,,,,14.887097,-73.190071,101.0101,5.59,0.568,G5III,0.82,,,Aps,51.6178605497
72702,72929,131430,5548,,,,14.905592,-24.642202,127.8772,5.27,-0.264,K2/K3III,1.336,,12,Lib,111.0708255919
72707,72934,131530,5554,,Xi 1 Lib,,14.906354,-11.898348,103.3058,5.78,0.709,G7III,0.982,Xi-1,13,Lib,45.3314906146
72732,72959,131432,5549,,,,14.910532,-33.300575,320.5128,5.85,-1.679,K2III,1.429,,,Cen,408.8838902677
72809,73036,131342,5546,,,,14.926287,-60.114164,49.4315,5.18,1.71,K1III,1.161,,,Cir,18.0301774086
72822,73049,131625,5558,,,,14.929085,-33.855785,77.821,5.32,0.865,A0V,0.046,,,Cen,39.26449354
72860,73087,131951,5567,,,,14.937008,14.446266,183.1502,5.9,-0.414,A0V,-0.031,,,Boo,127.526370646
72868,73095,131562,5556,,,,14.938123,-52.809548,61.5006,5.38,1.436,A2III,0.142,,,Lup,23.205984616
72873,73100,132254,5581,NN 3880,,,14.939724,49.628449,25.1067,5.63,3.631,F7V,0.533,,,Boo,3.0732649292
72884,73111,131657,5559,,,,14.942239,-47.879198,169.2047,5.62,-0.522,B+...,-0.035,,,Lup,140.8639946361
72901,73129,131492,5551,,The Cir,,14.945554,-62.781016,462.963,5.08,-3.248,B4Vnp,-0.023,The,,Cir,1734.6026278793
72906,73133,131918,5564,,Xi 2 Lib,,14.946142,-11.409701,168.3502,5.48,-0.651,K4III,1.491,Xi-2,15,Lib,158.6353605479
72938,73165,132052,5570,Wo 9503,,,14.953055,-4.346462,26.9034,4.47,2.321,F0V,0.318,,16,Lib,10.2706989603
72939,73166,132146,5575,,,,14.953244,16.388128,163.1321,5.72,-0.343,G5III:,0.951,,,Boo,119.4538082934
72957,73184,131977,5568,Gl 570A,,,14.957765,-21.415475,5.8404,5.72,6.888,K4V,1.024,,,Lib,0.1530382532
72966,73193,132132,5573,NN 3881A,,,14.959236,-0.167612,89.3655,5.51,0.754,K1III,1.131,,,Vir,43.4910607232
72972,73199,132813,5589,,,,14.959743,65.93246,140.8451,4.63,-1.114,M5III,1.59,,,UMi,242.9964897703
72996,73223,131109,5540,,,,14.964755,-76.662655,114.8106,5.37,0.07,K4III,1.442,,,Aps,81.6582371359
73046,73273,132058,5571,,Bet Lup,,14.975537,-43.13396,117.3709,2.68,-2.668,B2III,-0.184,Bet,,Lup,1016.7168004664
73056,73284,132219,5577,,,,14.977572,-27.657314,113.1222,5.65,0.382,A6IV,0.262,,59,Hya,61.2632454444
73083,73310,132345,5582,,,,14.98155,-11.144014,95.057,5.88,0.99,K3III-IV,1.274,,18,Lib,34.9945167028
73107,73334,132200,5576,,Kap Cen,,14.986025,-42.104194,117.5088,3.13,-2.22,B2IV,-0.208,Kap,,Cen,672.9766562843
73123,73350,132525,5584,,,,14.989754,4.567761,215.0538,5.91,-0.753,M1III,1.615,,,Vir,174.2609189826
73142,73369,132772,5588,,,,14.993598,39.265333,51.4933,5.64,2.081,F1III-IV,0.336,,40,Boo,12.8115005628
73188,73415,131425,5547,,,,15.003147,-77.16055,233.6449,5.92,-0.923,G8II,1.052,,,Aps,203.7980386287
73246,73473,132742,5586,,Del Lib,,15.016208,-8.518943,90.009,4.91,0.139,B9.5V,0,Del,19,Lib,76.6302072274
73265,73493,132604,5585,,,,15.020303,-38.058398,119.7605,5.88,0.488,K2/K3III,1.246,,,Cen,55.5648312837
73270,73497,132833,5590,,,,15.022174,-2.754927,227.7904,5.52,-1.268,M0III,1.692,,,Lib,280.0270595011
73280,73507,133388,5608,,,,15.024195,60.204453,105.7082,5.91,0.789,A4V,0.107,,,Dra,42.1114310436
73308,73536,132933,5594,,,,15.030255,-0.140295,704.2254,5.71,-3.529,M2III,1.509,,,Vir,2246.9841036402
73312,73540,130650,5525,,Pi 1 Oct,,15.030754,-83.227646,120.7729,5.65,0.24,G8/K0III,0.962,Pi-1,,Oct,69.8232404077
73327,73555,133208,5602,,Bet Boo,,15.032436,40.390566,69.0608,3.49,-0.706,G8III,0.956,Bet,42,Boo,166.8783511365
73338,73566,132851,5591,,,,15.035119,-28.060611,101.7294,5.83,0.793,A4IV,0.164,,60,Hya,41.9565722339
73340,73568,133124,5600,,Ome Boo,,15.035141,25.008138,113.8952,4.8,-0.483,K4III,1.506,Ome,41,Boo,135.8939117101
73392,73620,133165,5601,,,,15.048344,2.091303,59.9161,4.39,0.502,K0III,1.026,,110,Vir,54.8529513941
73396,73624,132955,5595,,,,15.049799,-32.643294,118.9061,5.45,0.074,B3V,-0.127,,,Lup,81.3579505605
73406,73634,133392,5609,,,,15.051683,35.205795,85.8369,5.52,0.852,G8III:,1.023,,,Boo,39.7374505061
73467,73695,133640,5618,Gl 575A,,,15.063174,47.65406,12.5078,4.83,4.344,G2V + G2V,0.647,,44,Boo,1.593675881
73486,73714,133216,5603,,Sig Lib,,15.067839,-25.281965,88.4173,3.25,-1.483,M3/M4III,1.674,Sig,20,Lib,341.3500729493
73517,73745,133582,5616,,Psi Boo,,15.074098,26.947649,75.4148,4.52,0.133,K2III,1.24,Psi,43,Boo,77.054853663
73544,73771,131246,5545,,Pi 2 Oct,,15.079711,-83.038311,598.8024,5.65,-3.236,G8Ib,1.273,Pi-2,,Oct,1715.5366477284
73548,73776,132905,5593,,Eta Cir,,15.08003,-64.03135,84.6024,5.16,0.523,G8III,0.935,Eta,,Cir,53.8021957189
73579,73807,133242,5605,,Pi  Lup,,15.085303,-47.051245,135.8696,3.91,-1.756,B5,-0.144,Pi,,Lup,438.9347855347
73598,73826,133340,5607,,,,15.088656,-41.067236,108.2251,5.13,-0.042,G8III,1.011,,,Lup,90.5315591648
73613,73841,133962,5627,,,,15.090515,48.150972,84.1043,5.59,0.966,A1V,-0.005,,47,Boo,35.7766769936
73681,73909,134190,5635,,,,15.104638,54.556318,78.9266,5.24,0.754,G8III,0.958,,,Boo,43.4910607232
73709,73937,133652,5619,,,,15.109222,-30.918483,121.3592,5.97,0.55,Ap Si,-0.076,,,Lup,52.480746025
73717,73945,133774,5622,,Nu  Lib,,15.110444,-16.256818,213.2196,5.19,-1.454,K5III,1.589,Nu,21,Lib,332.3533035775
73768,73996,134083,5634,Gl 578,,,15.121682,24.869195,19.5542,4.93,3.474,F5V,0.429,,45,Boo,3.5514033498
73778,74006,133631,5617,,,,15.123874,-49.088612,103.5197,5.77,0.695,G8III,0.92,,,Lup,45.9198012837
73838,74066,133880,5624,,,,15.136703,-40.58393,110.742,5.75,0.528,B8IV Si,-0.113,,,Lup,53.554997084
73859,74087,134320,5638,,,,15.139939,26.301152,158.7302,5.67,-0.333,K2III,1.24,,46,Boo,118.3586491962
73868,74096,134335,5640,,,,15.143212,25.108635,143.0615,5.82,0.042,K1III,1.233,,,Boo,83.7915067438
73872,74100,133937,5625,,,,15.144223,-42.867921,118.7648,5.85,0.477,B7V,-0.123,,,Lup,56.1306407675
73889,74117,133955,5626,,Lam Lup,,15.147394,-45.279857,238.0952,4.07,-2.814,B3V,-0.162,Lam,,Lup,1163.0543233285
73956,74184,133683,5621,,,,15.15831,-67.084133,100000,5.76,-14.24,F8Iab-Ib,0.675,,,TrA,43251383.1035009
73996,74224,134255,5636,,,,15.168702,-38.792511,131.406,5.98,0.387,G6III,0.867,,,Lup,60.9817663999
74011,74239,134373,5641,,,,15.171843,-26.332621,130.3781,5.75,0.174,K0III,1.045,,,Lib,74.199332779
74068,74296,131596,5557,,Ome Oct,,15.185777,-84.787812,97.1817,5.88,0.942,B9.5V,-0.031,Ome,,Oct,36.5763193009
74078,74305,134270,5637,,,,15.187773,-55.346032,662.2517,5.45,-3.655,G2Ib/II,1.118,,,Lup,2523.4807724806
74148,74376,134481,5646,,Kap 1 Lup,,15.198918,-48.737819,55.1876,3.88,0.171,B9V,-0.029,Kap-1,,Lup,74.4046366192
74153,74380,134482,5647,,Kap 2 Lup,,15.199363,-48.743687,77.7605,5.7,1.246,A3IV,0.144,Kap-2,,Lup,27.6439437122
74158,74386,134943,5654,,,,15.201184,18.976031,221.7295,5.9,-0.829,M4III,1.414,,,Ser,186.8959971651
74164,74392,134759,5652,,Iot 1 Lib,,15.203692,-19.79171,116.4144,4.54,-0.79,Asp...,-0.071,Iot-1,24,Lib,180.301774086
74167,74395,134505,5649,Wo 9512A,Zet Lup,,15.20476,-52.099247,35.9712,3.41,0.63,G8III,0.918,Zet,,Lup,48.7528490103
74221,74449,134687,5651,,,,15.213776,-44.500414,154.5595,4.83,-1.115,B3IV,-0.177,,,Lup,243.2204009074
74311,74539,135051,5658,,,,15.231476,-26.193569,305.8104,5.84,-1.587,G8/K0II,1.139,,,Lib,375.6643646145
74333,74561,135438,5674,,,,15.235011,31.787845,203.252,5.98,-0.56,K5,1.552,,,Boo,145.8814260275
74354,74582,134453,5644,,,,15.238658,-70.079476,359.7122,5.75,-2.03,N0v,3.271,,,TrA,564.9369748123
74368,74596,135502,5676,,Chi Boo,,15.241435,29.164295,77.3994,5.28,0.836,A2V,0.062,Chi,48,Boo,40.3273792976
74376,74604,135153,5660,,,,15.2437,-31.519121,598.8024,4.91,-3.976,F3III,0.374,,1,Lup,3391.5638690582
74377,74605,136064,5691,Gl 580.2,,,15.243926,67.346722,25.3421,5.15,3.131,F9IV,0.55,,,UMi,4.8707966649
74421,74649,135482,5675,,,,15.253154,4.939362,114.4165,5.32,0.028,K0III,1.092,,3,Ser,84.8789503007
74438,74666,135722,5681,,Del Boo,,15.258376,33.314833,37.3413,3.46,0.599,G8III,0.961,Del,49,Boo,50.1649056773
74461,74689,135559,5679,,,,15.263633,0.372139,46.1467,5.62,2.299,A4V,0.181,,4,Ser,10.4809343336
74468,74696,135235,5663,,,,15.264907,-48.073661,49.8753,5.96,2.471,A3m,0.21,,,Lup,8.9454048378
74479,74707,135345,5667,,,,15.267785,-41.491155,540.5405,5.15,-3.514,F:+...,0.564,,,Lup,2216.1543259597
74503,74732,135534,5678,,,,15.273059,-22.399416,144.7178,5.52,-0.283,K2III,1.357,,,Lib,113.0316324739
74521,74750,135160,5661,,,,15.276859,-60.903996,515.4639,5.74,-2.821,B0.5V,-0.057,,,Cir,1170.5770359631
74549,74778,135240,5664,,Del Cir,,15.282471,-60.957255,100000,5.04,-14.96,O8.5V,-0.077,Del,,Cir,83945998.65194
74556,74785,135742,5685,,Bet Lib,Zubeneschemali,15.283449,-9.382917,56.7537,2.61,-1.16,B8V,-0.071,Bet,27,Lib,253.5128630498
74564,74793,136726,5714,,,,15.284968,71.823901,122.1001,5.02,-0.414,K4III,1.369,,11,UMi,127.526370646
74595,74824,135379,5670,Gl 580.1,Bet Cir,,15.291917,-58.801208,30.553,4.07,1.645,A3V,0.088,Bet,,Cir,19.1425592502
74608,74837,135291,5666,,Eps Cir,,15.294136,-63.610465,125,4.85,-0.635,K2.5III,1.26,Eps,,Cir,156.3147642641
74628,74857,135758,5686,,,,15.297178,-30.148673,99.9001,4.35,-0.648,K1II/III,1.1,,2,Lup,158.1976398601
74667,74896,136138,5692,,,,15.306807,20.572778,109.2896,5.68,0.487,G5IV,0.972,,,Ser,55.6160319598
74672,74901,136028,5690,,,,15.307257,-0.461234,222.7171,5.88,-0.859,K5III,1.507,,,Ser,192.1321311404
74682,74911,135734,5683,,Mu  Lup,,15.308897,-47.875272,102.8807,4.27,-0.792,B8V,-0.086,Mu,,Lup,180.634208317
74712,74941,135591,5680,,,,15.313651,-60.496334,100000,5.43,-14.57,O7Iab:,-0.089,,,Cir,58613816.451403
74717,74946,135382,5671,,Gam TrA,,15.315181,-68.679545,56.3698,2.87,-0.885,A1V,0.014,Gam,,TrA,196.7886289707
74721,74950,135876,5687,,,,15.315661,-40.788222,167.7852,5.59,-0.534,B9V,-0.099,,,Lup,142.4295164973
74746,74975,136202,5694,,,,15.321888,1.765408,25.3807,5.04,3.017,F8III-IV,0.54,,5,Ser,5.4100340686
74814,75043,136729,5715,,,,15.334763,51.958515,67.659,5.65,1.498,A4V,0.122,,,Boo,21.9179534384
74820,75049,136512,5709,,Omi CrB,,15.335714,29.616209,82.7815,5.51,0.92,K0III,1.015,Omi,1,CrB,37.3250157796
74868,75097,137422,5735,,Gam UMi,,15.345483,71.834016,149.2537,3,-2.87,A3II-III,0.058,Gam,13,UMi,1224.6161992651
74890,75119,136514,5710,,,,15.350554,0.715337,73.3676,5.35,1.022,K3III,1.191,,6,Ser,33.9781711827
74898,75127,136479,5707,,,,15.352114,-5.824853,92.6784,5.54,0.705,K1III,1.047,,,Lib,45.498806015
74912,75141,136298,5695,,Del Lup,,15.356201,-40.647518,271.0027,3.22,-3.945,B1.5IV,-0.227,Del,,Lup,3296.0971217746
74948,75177,136422,5705,,Phi 1 Lup,,15.36344,-36.261376,84.317,3.57,-1.06,K5III,1.534,Phi-1,,Lup,231.2064790176
74949,75178,136849,5718,,,,15.363495,32.933695,80.3213,5.38,0.856,B9Vn,-0.051,,50,Boo,39.5913216728
74952,75181,136352,5699,Gl 582,Nu 2 Lup,,15.363507,-48.317628,14.8126,5.65,4.797,G2V,0.639,Nu-2,,Lup,1.0500258721
74977,75206,136351,5698,NN 3901,Nu 1 Lup,,15.368975,-47.927792,35.8551,4.99,2.217,F8V,0.515,Nu-1,,Lup,11.3031632474
75027,75256,137389,5731,,,,15.377014,62.047076,136.9863,5.99,0.307,A0sp...,-0.033,,,Dra,65.6447501952
75028,75257,137071,5726,,,,15.377048,39.581463,595.2381,5.56,-3.313,K4III,1.626,,,Boo,1841.6199035247
75031,75260,137443,5737,,,,15.377341,63.341439,112.8668,5.72,0.457,K4III,1.315,,,Dra,57.1741872918
75035,75264,136504,5708,,Eps Lup,,15.378021,-44.689622,156.9859,3.37,-2.609,B2IV-V,-0.191,Eps,,Lup,962.9417129716
75075,75304,136664,5712,,Phi 2 Lup,,15.385931,-36.858489,159.2357,4.54,-1.47,B4V,-0.155,Phi-2,,Lup,337.2873086589
75079,75308,136359,5700,,,,15.386265,-60.657176,40.3388,5.65,2.621,F7V,0.489,,,Cir,7.7911219111
75083,75312,137107,5727,Gl 584A,Eta CrB,,15.38675,30.287812,17.8635,4.99,3.73,G2V,0.577,Eta,2,CrB,2.805433638
75094,75323,136415,5704,,Gam Cir,,15.389625,-59.320787,137.5516,4.48,-1.212,B5III + F8,0.169,Gam,,Cir,265.9500032722
75123,75352,136956,5720,,,,15.397844,-12.369501,172.4138,5.72,-0.463,G8III,1.039,,,Lib,133.4135682903
75150,75379,137052,5723,,Eps Lib,,15.403303,-10.322266,31.2305,4.92,2.447,F5IV,0.453,Eps,31,Lib,9.1453430312
75182,75411,137391,5733,NN 3903A,Mu 1 Boo,,15.408181,37.377167,34.6861,4.31,1.609,F0V,0.309,Mu-1,51,Boo,19.7879133523
75209,75439,136933,5719,,Ups Lup,,15.412504,-39.710268,124.6883,5.36,-0.119,Ap...,-0.093,Ups,,Lup,97.185170294
75229,75458,137759,5744,,Iot Dra,,15.415494,58.966065,31.027,3.29,0.831,K2III,1.166,Iot,12,Dra,40.5135220229
75272,75501,137058,5724,,,,15.422285,-38.73362,120.3369,4.6,-0.802,A0V,0,,,Lup,182.3055960681
75301,75530,137471,5739,,Tau 1 Ser,,15.429832,15.428036,211.4165,5.16,-1.466,M1III,1.65,Tau-1,9,Ser,336.0469824607
75336,75565,136672,5713,,,,15.437389,-68.309167,105.042,5.89,0.783,K0III,1,,,TrA,42.3447916169
75343,75572,137704,5741,,,,15.438166,34.335996,157.9779,5.46,-0.533,K4III,1.41,,,Boo,142.2983944579
75418,75647,137432,5736,,,,15.455037,-36.76756,131.2336,5.46,-0.13,B5V,-0.15,,,Lup,98.174794302
75436,75665,137066,5725,,,,15.459193,-64.531504,209.205,5.71,-0.893,K5/M0III,1.646,,,TrA,198.2439762873
75466,75695,137909,5747,,Bet CrB,,15.463818,29.105703,34.2818,3.66,0.985,F0p,0.319,Bet,3,CrB,35.1560440528
75467,75696,138265,5755,,,,15.464287,60.670217,195.6947,5.9,-0.558,K5III,1.441,,,Dra,145.6129498616
75501,75730,137744,5743,,Zet 1 Lib,,15.470947,-16.716484,240.3846,5.64,-1.265,K4III,1.545,Zet-1,32,Lib,279.2543841237
75532,75761,137898,5746,,,,15.477288,1.842081,39.7456,5.15,2.154,A8IV,0.245,,10,Ser,11.9784327783
75599,75828,137709,5742,,,,15.490075,-46.732704,335.5705,5.26,-2.369,K4III,1.731,,,Lup,771.9692476103
75713,75944,138137,5750,,Zet 3 Lib,,15.511223,-16.609464,155.7632,5.82,-0.142,K0III,1.056,Zet-3,34,Lib,99.2658806871
75742,75973,138481,5763,,Nu 1 Boo,,15.515488,40.833047,257.0694,5.04,-2.01,K5III,1.589,Nu-1,52,Boo,554.6257129579
75743,75974,138852,5785,,,,15.515514,64.208693,94.6074,5.74,0.86,K0III-IV,0.976,,,Dra,39.4457302075
75777,76008,139669,5826,,The UMi,,15.523619,77.349352,262.4672,5,-2.095,K5III,1.545,The,15,UMi,599.7910762555
75782,76013,137387,5730,,Kap 1 Aps,,15.525228,-73.389591,380.2281,5.4,-2.5,B1npe,-0.146,Kap-1,,Aps,870.9635899561
75811,76041,138629,5774,,Nu 2 Boo,,15.529718,40.899332,119.0476,4.98,-0.399,A5V,0.086,Nu-2,53,Boo,125.7766432451
75874,76106,138413,5762,,,,15.543528,-19.67046,70.0771,5.5,1.272,A2IV,0.197,,,Lib,26.9898207347
75894,76126,138485,5764,,Zet 4 Lib,,15.548673,-16.852844,201.2072,5.53,-0.988,B3V,-0.148,Zet-4,35,Lib,216.3714721779
75895,76127,138749,5778,,The CrB,,15.548829,31.359133,115.0748,4.14,-1.165,B6Vnn,-0.127,The,4,CrB,254.6830252585
75901,76133,138562,5772,,,,15.549427,-1.186399,85.9107,5.5,0.83,K0III,1.092,,11,Ser,40.5508535448
75975,76207,138505,5767,,,,15.567143,-40.066432,352.1127,5.82,-1.913,M2III,1.695,,,Lup,507.2242398927
75987,76219,138716,5777,,,,15.569638,-10.064529,28.9268,4.61,2.303,K1IV,1,,37,Lib,10.4423921854
76011,76243,138764,5780,,,,15.574032,-9.183416,122.399,5.16,-0.279,B6IV,-0.09,,,Lib,112.6159746908
76027,76259,138688,5775,,,,15.577033,-28.046983,97.561,5.13,0.184,K2/K3III,1.306,,36,Lib,73.5190692072
76035,76267,139006,5793,,Alp CrB,Alphekka,15.578128,26.714693,23.0097,2.22,0.41,A0V,0.032,Alp,5,CrB,59.7035286584
76044,76276,138917,5788,,Del Ser,,15.580041,10.538867,69.9301,3.8,-0.423,F0IV,0.268,Del,13,Ser,128.5878692634
76065,76297,138690,5776,,Gam Lup,,15.585681,-41.166757,129.0323,2.8,-2.753,B2IV,-0.216,Gam,,Lup,1099.5120668794
76075,76307,139153,5800,,Mu  CrB,,15.587476,39.010067,189.7533,5.14,-1.251,M2III,1.65,Mu,6,CrB,275.676661029
76079,76311,139357,5811,,,,15.587835,53.922144,118.0638,5.97,0.609,K4III:,1.184,,,Dra,49.7049910576
76100,76333,138905,5787,NN 3912,Gam Lib,,15.592105,-14.789537,50.025,3.91,0.414,K0III,1.007,Gam,38,Lib,59.4839774069
76137,76371,138769,5781,,,,15.598126,-44.958389,131.2336,4.55,-1.04,B3IVp,-0.175,,,Lup,226.9864851884
76142,76376,139493,5818,,,,15.599182,54.630567,78.3085,5.77,1.301,A2V,0.051,,,Dra,26.2784654084
76163,76397,138816,5784,,,,15.603364,-44.396823,166.9449,5.44,-0.673,M0III,1.497,,,Lup,161.8825362642
76190,76424,139225,5804,,Tau 5 Ser,,15.608121,16.119085,52.0562,5.93,2.348,F3V,0.354,Tau-5,18,Ser,10.0184376572
76191,76425,139195,5802,,,,15.608216,10.010176,70.8717,5.26,1.008,K0p,0.925,,16,Ser,34.4191388268
76206,76440,138538,5771,,Eps TrA,,15.612,-66.317037,61.8429,4.11,0.154,K0III,1.161,Eps,,TrA,75.578801368
76235,76470,139063,5794,,Ups Lib,,15.61707,-28.135079,68.5871,3.6,-0.581,K3III,1.361,Ups,39,Lib,148.7304870047
76274,76509,139778,5828,,,,15.625562,54.508733,109.1703,5.85,0.659,K1III:,1.098,,,Dra,47.4678979483
76284,76519,140227,5844,,,,15.62755,69.283344,235.2941,5.65,-1.208,M0III,1.371,,,UMi,264.9720098879
76297,76532,139254,5806,,,,15.630011,-23.141698,84.246,5.79,1.162,K0III,1.074,,,Lib,29.8675775503
76299,76534,139641,5823,,Phi Boo,,15.630441,40.353433,52.0291,5.25,1.669,G8III-IV,0.886,Phi,54,Boo,18.7240589599
76317,76552,139127,5797,,Ome Lup,,15.634232,-42.567348,67.0241,4.34,0.209,K4.5III,1.412,Ome,,Lup,71.8455708793
76333,76568,139798,5830,,,,15.637833,46.797751,35.7015,5.76,2.997,F2V,0.353,,,Boo,5.5106141114
76334,76569,139329,5810,,,,15.637855,-21.016327,87.3362,5.82,1.114,K0III,1.077,,,Lib,31.2176351085
76359,76594,139906,5835,,,,15.642833,50.423283,115.4734,5.84,0.528,G8III,0.847,,,Boo,53.554997084
76365,76600,139365,5812,,Tau Lib,,15.64427,-29.777754,112.4859,3.66,-1.595,B2.5V,-0.177,Tau,40,Lib,378.4425847171
76383,76618,139129,5798,,,,15.647079,-52.372695,125.3133,5.43,-0.06,B9V,0.005,,,Nor,92.0449571753
76392,76628,139446,5814,,,,15.648488,-19.301892,95.4198,5.36,0.462,G8III/IV,0.883,,41,Lib,56.9114957629
76433,76669,139891,5833,,Zet 1 CrB,,15.656299,36.635812,145.1379,4.64,-1.169,B7V+...,-0.103,Zet-1,7,CrB,255.6230427113
76469,76705,139521,5820,,Psi 1 Lup,,15.662772,-34.411926,67.3401,4.66,0.519,G8/K0III,0.964,Psi-1,3,Lup,54.0007759067
76480,76716,139211,5803,,,,15.665726,-59.908338,30.931,5.95,3.498,F6V,0.505,,,Nor,3.4737615197
76506,76742,139663,5824,,,,15.67136,-23.818078,117.2333,4.97,-0.375,K3III,1.302,,42,Lib,123.0268770812
76514,76750,138800,5782,,Kap 2 Aps,,15.672598,-73.446685,239.2344,5.64,-1.254,B8IV,-0.04,Kap-2,,Aps,276.439437122
76593,76829,139664,5825,Gl 594,,,15.686505,-44.661205,17.4368,4.64,3.433,F5IV-V,0.413,,,Lup,3.6880771723
76616,76852,140159,5842,,Iot Ser,,15.692516,19.670401,58.2751,4.51,0.683,A1V,0.062,Iot,21,Ser,46.4301407282
76630,76866,140160,5843,,Chi Ser,,15.696504,12.847528,67.3854,5.34,1.197,A0p Sr,0.033,Chi,20,Ser,28.9201139622
76641,76877,138867,5786,,,,15.698527,-76.081959,129.199,5.95,0.394,B9V,-0.034,,,Aps,60.5898671139
76642,76878,140232,5845,,Tau 7 Ser,,15.698532,18.464037,53.0786,5.8,2.175,A2m,0.207,Tau-7,22,Ser,11.7489755494
76644,76880,139997,5838,,Kap Lib,,15.699111,-19.678828,94.6074,4.75,-0.13,K5III,1.574,Kap,43,Lib,98.174794302
76702,76939,139980,5837,,,,15.710645,-37.424935,79.9361,5.23,0.716,G8/K0III,0.987,,,Lup,45.0401678168
76709,76945,140008,5839,,Psi 2 Lup,,15.711395,-34.710407,111.4827,4.75,-0.486,B5V,-0.151,Psi-2,4,Lup,136.2699196995
76716,76952,140436,5849,,Gam CrB,,15.712381,26.295637,44.7828,3.81,0.554,A1Vs,0.02,Gam,8,CrB,52.2877555313
76721,76957,140728,5857,,,,15.714107,52.360903,91.5751,5.48,0.671,B9p...,-0.042,,,Boo,46.9461519383
76760,76996,137333,5729,,Rho Oct,,15.721161,-84.465273,66.1376,5.57,1.468,A2V,0.118,Rho,,Oct,22.5320133563
76812,77048,140716,5855,,Pi  CrB,,15.73314,32.515807,74.6269,5.57,1.206,G9III:,1.076,Pi,9,CrB,28.6813771267
76816,77052,140538,5853,Gl 596.1A,Psi Ser,,15.733839,2.515173,14.6585,5.86,5.03,G5V,0.684,Psi,23,Ser,0.8472274141
76819,77055,142105,5903,,Zet UMi,,15.734299,77.794493,113.1222,4.29,-0.978,A3Vn,0.038,Zet,16,UMi,214.3877665974
76824,77060,140417,5848,,Eta Lib,,15.734556,-15.672834,45.7457,5.41,2.108,A6IV,0.238,Eta,44,Lib,12.4968339721
76835,77070,140573,5854,Gl 596.2,Alp Ser,Unukalhai,15.737798,6.425627,22.6757,2.63,0.852,K2III,1.167,Alp,24,Ser,39.7374505061
76850,77086,140285,5846,,,,15.739633,-41.819089,143.8849,5.93,0.14,A0V + B,-0.007,,,Lup,76.5596606911
